Basis;System;Distance;Alpha;P;Value
aug-cc-pVQZ;H;1.7;0.1;1;0.000000010302
aug-cc-pVQZ;H;1.7;0.0;1;0.000000008775
aug-cc-pVQZ;H;1.7;0.0;0;0.000000000103
aug-cc-pVQZ;H;1.7;-0.1;0;0.000000006734
aug-cc-pVQZ;H;1.7;-0.2;0;0.000000032002
aug-cc-pVQZ;H;1.7;-0.3;0;0.000000082500
aug-cc-pVQZ;H;1.7;-0.4;0;0.000000160588
aug-cc-pVQZ;H;1.7;-0.5;0;0.000000263216
aug-cc-pVQZ;H;1.7;-0.6;0;0.000000382208
aug-cc-pVQZ;H;1.7;-0.7;0;0.000000505828
aug-cc-pVQZ;H;1.7;-0.8;0;0.000000621080
aug-cc-pVQZ;H;1.7;-0.9;0;0.000000716104
aug-cc-pVQZ;H;1.7;-1.0;0;0.000000782086
aug-cc-pVQZ;H;1.7;-1.1;0;0.000000814354
aug-cc-pVQZ;H;1.7;-1.2;0;0.000000812553
aug-cc-pVQZ;H;1.7;-1.3;0;0.000000780061
aug-cc-pVQZ;H;1.7;-1.4;0;0.000000722909
aug-cc-pVQZ;H;1.7;-1.5;0;0.000000648511
aug-cc-pVQZ;H;1.8;1.0;1;0.000000000445
aug-cc-pVQZ;H;1.8;0.9;1;0.000000001378
aug-cc-pVQZ;H;1.8;0.8;1;0.000000003528
aug-cc-pVQZ;H;1.8;0.7;1;0.000000005992
aug-cc-pVQZ;H;1.8;0.6;1;0.000000008132
aug-cc-pVQZ;H;1.8;0.5;1;0.000000009595
aug-cc-pVQZ;H;1.8;0.4;1;0.000000010266
aug-cc-pVQZ;H;1.8;0.3;1;0.000000010204
aug-cc-pVQZ;H;1.8;0.2;1;0.000000009566
aug-cc-pVQZ;H;1.8;0.1;1;0.000000008545
aug-cc-pVQZ;H;1.8;0.0;1;0.000000007325
aug-cc-pVQZ;H;1.8;0.0;0;0.000000000098
aug-cc-pVQZ;H;1.8;-0.1;0;0.000000005891
aug-cc-pVQZ;H;1.8;-0.2;0;0.000000027736
aug-cc-pVQZ;H;1.8;-0.3;0;0.000000070867
aug-cc-pVQZ;H;1.8;-0.4;0;0.000000136698
aug-cc-pVQZ;H;1.8;-0.5;0;0.000000222039
aug-cc-pVQZ;H;1.8;-0.6;0;0.000000319572
aug-cc-pVQZ;H;1.8;-0.7;0;0.000000419324
aug-cc-pVQZ;H;1.8;-0.8;0;0.000000510658
aug-cc-pVQZ;H;1.8;-0.9;0;0.000000584209
aug-cc-pVQZ;H;1.8;-1.0;0;0.000000633343
aug-cc-pVQZ;H;1.8;-1.1;0;0.000000654897
aug-cc-pVQZ;H;1.8;-1.2;0;0.000000649184
aug-cc-pVQZ;H;1.8;-1.3;0;0.000000619407
aug-cc-pVQZ;H;1.8;-1.4;0;0.000000570729
aug-cc-pVQZ;H;1.8;-1.5;0;0.000000509241
aug-cc-pVQZ;H;1.9;1.0;1;0.000000000340
aug-cc-pVQZ;H;1.9;0.9;1;0.000000000992
aug-cc-pVQZ;H;1.9;0.8;1;0.000000002498
aug-cc-pVQZ;H;1.9;0.7;1;0.000000004260
aug-cc-pVQZ;H;1.9;0.6;1;0.000000005829
aug-cc-pVQZ;H;1.9;0.5;1;0.000000006937
aug-cc-pVQZ;H;1.9;0.4;1;0.000000007484
aug-cc-pVQZ;H;1.9;0.3;1;0.000000007496
aug-cc-pVQZ;H;1.9;0.2;1;0.000000007075
aug-cc-pVQZ;H;1.9;0.1;1;0.000000006358
aug-cc-pVQZ;H;1.9;0.0;1;0.000000005479
aug-cc-pVQZ;H;1.9;0.0;0;0.000000000098
aug-cc-pVQZ;H;1.9;-0.1;0;0.000000004757
aug-cc-pVQZ;H;1.9;-0.2;0;0.000000022237
aug-cc-pVQZ;H;1.9;-0.3;0;0.000000056521
aug-cc-pVQZ;H;1.9;-0.4;0;0.000000108411
aug-cc-pVQZ;H;1.9;-0.5;0;0.000000175025
aug-cc-pVQZ;H;1.9;-0.6;0;0.000000250311
aug-cc-pVQZ;H;1.9;-0.7;0;0.000000326325
aug-cc-pVQZ;H;1.9;-0.8;0;0.000000394840
aug-cc-pVQZ;H;1.9;-0.9;0;0.000000448836
aug-cc-pVQZ;H;1.9;-1.0;0;0.000000483562
aug-cc-pVQZ;H;1.9;-1.1;0;0.000000497009
aug-cc-pVQZ;H;1.9;-1.2;0;0.000000489815
aug-cc-pVQZ;H;1.9;-1.3;0;0.000000464747
aug-cc-pVQZ;H;1.9;-1.4;0;0.000000425945
aug-cc-pVQZ;H;1.9;-1.5;0;0.000000378126
aug-cc-pVQZ;H;2.0;1.0;1;0.000000000284
aug-cc-pVQZ;H;2.0;0.9;1;0.000000000699
aug-cc-pVQZ;H;2.0;0.8;1;0.000000001655
aug-cc-pVQZ;H;2.0;0.7;1;0.000000002785
aug-cc-pVQZ;H;2.0;0.6;1;0.000000003807
aug-cc-pVQZ;H;2.0;0.5;1;0.000000004541
aug-cc-pVQZ;H;2.0;0.4;1;0.000000004915
aug-cc-pVQZ;H;2.0;0.3;1;0.000000004941
aug-cc-pVQZ;H;2.0;0.2;1;0.000000004679
aug-cc-pVQZ;H;2.0;0.1;1;0.000000004217
aug-cc-pVQZ;H;2.0;0.0;1;0.000000003642
aug-cc-pVQZ;H;2.0;0.0;0;0.000000000081
aug-cc-pVQZ;H;2.0;-0.1;0;0.000000003496
aug-cc-pVQZ;H;2.0;-0.2;0;0.000000016299
aug-cc-pVQZ;H;2.0;-0.3;0;0.000000041319
aug-cc-pVQZ;H;2.0;-0.4;0;0.000000078977
aug-cc-pVQZ;H;2.0;-0.5;0;0.000000126974
aug-cc-pVQZ;H;2.0;-0.6;0;0.000000180756
aug-cc-pVQZ;H;2.0;-0.7;0;0.000000234499
aug-cc-pVQZ;H;2.0;-0.8;0;0.000000282310
aug-cc-pVQZ;H;2.0;-0.9;0;0.000000319288
aug-cc-pVQZ;H;2.0;-1.0;0;0.000000342251
aug-cc-pVQZ;H;2.0;-1.1;0;0.000000350012
aug-cc-pVQZ;H;2.0;-1.2;0;0.000000343259
aug-cc-pVQZ;H;2.0;-1.3;0;0.000000324141
aug-cc-pVQZ;H;2.0;-1.4;0;0.000000295706
aug-cc-pVQZ;H;2.0;-1.5;0;0.000000261336
aug-cc-pVQZ;H;2.1;1.0;1;0.000000000212
aug-cc-pVQZ;H;2.1;0.9;1;0.000000000460
aug-cc-pVQZ;H;2.1;0.8;1;0.000000001017
aug-cc-pVQZ;H;2.1;0.7;1;0.000000001676
aug-cc-pVQZ;H;2.1;0.6;1;0.000000002273
aug-cc-pVQZ;H;2.1;0.5;1;0.000000002702
aug-cc-pVQZ;H;2.1;0.4;1;0.000000002920
aug-cc-pVQZ;H;2.1;0.3;1;0.000000002931
aug-cc-pVQZ;H;2.1;0.2;1;0.000000002773
aug-cc-pVQZ;H;2.1;0.1;1;0.000000002497
aug-cc-pVQZ;H;2.1;0.0;1;0.000000002154
aug-cc-pVQZ;H;2.1;0.0;0;0.000000000055
aug-cc-pVQZ;H;2.1;-0.1;0;0.000000002374
aug-cc-pVQZ;H;2.1;-0.2;0;0.000000011077
aug-cc-pVQZ;H;2.1;-0.3;0;0.000000028037
aug-cc-pVQZ;H;2.1;-0.4;0;0.000000053446
aug-cc-pVQZ;H;2.1;-0.5;0;0.000000085636
aug-cc-pVQZ;H;2.1;-0.6;0;0.000000121440
aug-cc-pVQZ;H;2.1;-0.7;0;0.000000156898
aug-cc-pVQZ;H;2.1;-0.8;0;0.000000188079
aug-cc-pVQZ;H;2.1;-0.9;0;0.000000211790
aug-cc-pVQZ;H;2.1;-1.0;0;0.000000226032
aug-cc-pVQZ;H;2.1;-1.1;0;0.000000230158
aug-cc-pVQZ;H;2.1;-1.2;0;0.000000224755
aug-cc-pVQZ;H;2.1;-1.3;0;0.000000211351
aug-cc-pVQZ;H;2.1;-1.4;0;0.000000192024
aug-cc-pVQZ;H;2.1;-1.5;0;0.000000169030
aug-cc-pVQZ;H;2.2;1.0;1;0.000000000171
aug-cc-pVQZ;H;2.2;0.9;1;0.000000000305
aug-cc-pVQZ;H;2.2;0.8;1;0.000000000598
aug-cc-pVQZ;H;2.2;0.7;1;0.000000000941
aug-cc-pVQZ;H;2.2;0.6;1;0.000000001247
aug-cc-pVQZ;H;2.2;0.5;1;0.000000001463
aug-cc-pVQZ;H;2.2;0.4;1;0.000000001565
aug-cc-pVQZ;H;2.2;0.3;1;0.000000001559
aug-cc-pVQZ;H;2.2;0.2;1;0.000000001465
aug-cc-pVQZ;H;2.2;0.1;1;0.000000001311
aug-cc-pVQZ;H;2.2;0.0;1;0.000000001124
aug-cc-pVQZ;H;2.2;0.0;0;0.000000000036
aug-cc-pVQZ;H;2.2;-0.1;0;0.000000001522
aug-cc-pVQZ;H;2.2;-0.2;0;0.000000007096
aug-cc-pVQZ;H;2.2;-0.3;0;0.000000017926
aug-cc-pVQZ;H;2.2;-0.4;0;0.000000034080
aug-cc-pVQZ;H;2.2;-0.5;0;0.000000054436
aug-cc-pVQZ;H;2.2;-0.6;0;0.000000076930
aug-cc-pVQZ;H;2.2;-0.7;0;0.000000099034
aug-cc-pVQZ;H;2.2;-0.8;0;0.000000118275
aug-cc-pVQZ;H;2.2;-0.9;0;0.000000132688
aug-cc-pVQZ;H;2.2;-1.0;0;0.000000141084
aug-cc-pVQZ;H;2.2;-1.1;0;0.000000143130
aug-cc-pVQZ;H;2.2;-1.2;0;0.000000139265
aug-cc-pVQZ;H;2.2;-1.3;0;0.000000130495
aug-cc-pVQZ;H;2.2;-1.4;0;0.000000118152
aug-cc-pVQZ;H;2.2;-1.5;0;0.000000103654
aug-cc-pVQZ;H;2.3;1.0;1;0.000000000189
aug-cc-pVQZ;H;2.3;0.9;1;0.000000000246
aug-cc-pVQZ;H;2.3;0.8;1;0.000000000372
aug-cc-pVQZ;H;2.3;0.7;1;0.000000000518
aug-cc-pVQZ;H;2.3;0.6;1;0.000000000644
aug-cc-pVQZ;H;2.3;0.5;1;0.000000000725
aug-cc-pVQZ;H;2.3;0.4;1;0.000000000754
aug-cc-pVQZ;H;2.3;0.3;1;0.000000000735
aug-cc-pVQZ;H;2.3;0.2;1;0.000000000678
aug-cc-pVQZ;H;2.3;0.1;1;0.000000000596
aug-cc-pVQZ;H;2.3;0.0;1;0.000000000504
aug-cc-pVQZ;H;2.3;0.0;0;0.000000000031
aug-cc-pVQZ;H;2.3;-0.1;0;0.000000000938
aug-cc-pVQZ;H;2.3;-0.2;0;0.000000004309
aug-cc-pVQZ;H;2.3;-0.3;0;0.000000010838
aug-cc-pVQZ;H;2.3;-0.4;0;0.000000020542
aug-cc-pVQZ;H;2.3;-0.5;0;0.000000032722
aug-cc-pVQZ;H;2.3;-0.6;0;0.000000046123
aug-cc-pVQZ;H;2.3;-0.7;0;0.000000059224
aug-cc-pVQZ;H;2.3;-0.8;0;0.000000070554
aug-cc-pVQZ;H;2.3;-0.9;0;0.000000078961
aug-cc-pVQZ;H;2.3;-1.0;0;0.000000083762
aug-cc-pVQZ;H;2.3;-1.1;0;0.000000084787
aug-cc-pVQZ;H;2.3;-1.2;0;0.000000082321
aug-cc-pVQZ;H;2.3;-1.3;0;0.000000076979
aug-cc-pVQZ;H;2.3;-1.4;0;0.000000069561
aug-cc-pVQZ;H;2.3;-1.5;0;0.000000060911
aug-cc-pVQZ;H;2.4;1.0;1;0.000000000250
aug-cc-pVQZ;H;2.4;0.9;1;0.000000000254
aug-cc-pVQZ;H;2.4;0.8;1;0.000000000283
aug-cc-pVQZ;H;2.4;0.7;1;0.000000000316
aug-cc-pVQZ;H;2.4;0.6;1;0.000000000341
aug-cc-pVQZ;H;2.4;0.5;1;0.000000000348
aug-cc-pVQZ;H;2.4;0.4;1;0.000000000337
aug-cc-pVQZ;H;2.4;0.3;1;0.000000000311
aug-cc-pVQZ;H;2.4;0.2;1;0.000000000274
aug-cc-pVQZ;H;2.4;0.1;1;0.000000000232
aug-cc-pVQZ;H;2.4;0.0;1;0.000000000189
aug-cc-pVQZ;H;2.4;0.0;0;0.000000000037
aug-cc-pVQZ;H;2.4;-0.1;0;0.000000000567
aug-cc-pVQZ;H;2.4;-0.2;0;0.000000002489
aug-cc-pVQZ;H;2.4;-0.3;0;0.000000006193
aug-cc-pVQZ;H;2.4;-0.4;0;0.000000011690
aug-cc-pVQZ;H;2.4;-0.5;0;0.000000018590
aug-cc-pVQZ;H;2.4;-0.6;0;0.000000026188
aug-cc-pVQZ;H;2.4;-0.7;0;0.000000033628
aug-cc-pVQZ;H;2.4;-0.8;0;0.000000040082
aug-cc-pVQZ;H;2.4;-0.9;0;0.000000044896
aug-cc-pVQZ;H;2.4;-1.0;0;0.000000047677
aug-cc-pVQZ;H;2.4;-1.1;0;0.000000048324
aug-cc-pVQZ;H;2.4;-1.2;0;0.000000046988
aug-cc-pVQZ;H;2.4;-1.3;0;0.000000044010
aug-cc-pVQZ;H;2.4;-1.4;0;0.000000039838
aug-cc-pVQZ;H;2.4;-1.5;0;0.000000034948
aug-cc-pVQZ;H;2.5;1.0;1;0.000000000318
aug-cc-pVQZ;H;2.5;0.9;1;0.000000000287
aug-cc-pVQZ;H;2.5;0.8;1;0.000000000264
aug-cc-pVQZ;H;2.5;0.7;1;0.000000000243
aug-cc-pVQZ;H;2.5;0.6;1;0.000000000220
aug-cc-pVQZ;H;2.5;0.5;1;0.000000000195
aug-cc-pVQZ;H;2.5;0.4;1;0.000000000169
aug-cc-pVQZ;H;2.5;0.3;1;0.000000000141
aug-cc-pVQZ;H;2.5;0.2;1;0.000000000114
aug-cc-pVQZ;H;2.5;0.1;1;0.000000000090
aug-cc-pVQZ;H;2.5;0.0;1;0.000000000069
aug-cc-pVQZ;H;2.5;0.0;0;0.000000000046
aug-cc-pVQZ;H;2.5;-0.1;0;0.000000000352
aug-cc-pVQZ;H;2.5;-0.2;0;0.000000001400
aug-cc-pVQZ;H;2.5;-0.3;0;0.000000003408
aug-cc-pVQZ;H;2.5;-0.4;0;0.000000006402
aug-cc-pVQZ;H;2.5;-0.5;0;0.000000010191
aug-cc-pVQZ;H;2.5;-0.6;0;0.000000014415
aug-cc-pVQZ;H;2.5;-0.7;0;0.000000018620
aug-cc-pVQZ;H;2.5;-0.8;0;0.000000022349
aug-cc-pVQZ;H;2.5;-0.9;0;0.000000025226
aug-cc-pVQZ;H;2.5;-1.0;0;0.000000027009
aug-cc-pVQZ;H;2.5;-1.1;0;0.000000027608
aug-cc-pVQZ;H;2.5;-1.2;0;0.000000027079
aug-cc-pVQZ;H;2.5;-1.3;0;0.000000025587
aug-cc-pVQZ;H;2.5;-1.4;0;0.000000023367
aug-cc-pVQZ;H;2.5;-1.5;0;0.000000020680
aug-cc-pVQZ;H;2.6;1.0;1;0.000000000359
aug-cc-pVQZ;H;2.6;0.9;1;0.000000000307
aug-cc-pVQZ;H;2.6;0.8;1;0.000000000262
aug-cc-pVQZ;H;2.6;0.7;1;0.000000000221
aug-cc-pVQZ;H;2.6;0.6;1;0.000000000184
aug-cc-pVQZ;H;2.6;0.5;1;0.000000000151
aug-cc-pVQZ;H;2.6;0.4;1;0.000000000122
aug-cc-pVQZ;H;2.6;0.3;1;0.000000000098
aug-cc-pVQZ;H;2.6;0.2;1;0.000000000077
aug-cc-pVQZ;H;2.6;0.1;1;0.000000000060
aug-cc-pVQZ;H;2.6;0.0;1;0.000000000046
aug-cc-pVQZ;H;2.6;0.0;0;0.000000000052
aug-cc-pVQZ;H;2.6;-0.1;0;0.000000000239
aug-cc-pVQZ;H;2.6;-0.2;0;0.000000000823
aug-cc-pVQZ;H;2.6;-0.3;0;0.000000001938
aug-cc-pVQZ;H;2.6;-0.4;0;0.000000003624
aug-cc-pVQZ;H;2.6;-0.5;0;0.000000005809
aug-cc-pVQZ;H;2.6;-0.6;0;0.000000008320
aug-cc-pVQZ;H;2.6;-0.7;0;0.000000010911
aug-cc-pVQZ;H;2.6;-0.8;0;0.000000013317
aug-cc-pVQZ;H;2.6;-0.9;0;0.000000015296
aug-cc-pVQZ;H;2.6;-1.0;0;0.000000016669
aug-cc-pVQZ;H;2.6;-1.1;0;0.000000017341
aug-cc-pVQZ;H;2.6;-1.2;0;0.000000017305
aug-cc-pVQZ;H;2.6;-1.3;0;0.000000016630
aug-cc-pVQZ;H;2.6;-1.4;0;0.000000015438
aug-cc-pVQZ;H;2.6;-1.5;0;0.000000013882
aug-cc-pVQZ;H;2.7;1.0;1;0.000000000352
aug-cc-pVQZ;H;2.7;0.9;1;0.000000000295
aug-cc-pVQZ;H;2.7;0.8;1;0.000000000245
aug-cc-pVQZ;H;2.7;0.7;1;0.000000000203
aug-cc-pVQZ;H;2.7;0.6;1;0.000000000167
aug-cc-pVQZ;H;2.7;0.5;1;0.000000000137
aug-cc-pVQZ;H;2.7;0.4;1;0.000000000113
aug-cc-pVQZ;H;2.7;0.3;1;0.000000000093
aug-cc-pVQZ;H;2.7;0.2;1;0.000000000076
aug-cc-pVQZ;H;2.7;0.1;1;0.000000000062
aug-cc-pVQZ;H;2.7;0.0;1;0.000000000051
aug-cc-pVQZ;H;2.7;0.0;0;0.000000000053
aug-cc-pVQZ;H;2.7;-0.1;0;0.000000000181
aug-cc-pVQZ;H;2.7;-0.2;0;0.000000000551
aug-cc-pVQZ;H;2.7;-0.3;0;0.000000001258
aug-cc-pVQZ;H;2.7;-0.4;0;0.000000002355
aug-cc-pVQZ;H;2.7;-0.5;0;0.000000003830
aug-cc-pVQZ;H;2.7;-0.6;0;0.000000005595
aug-cc-pVQZ;H;2.7;-0.7;0;0.000000007500
aug-cc-pVQZ;H;2.7;-0.8;0;0.000000009362
aug-cc-pVQZ;H;2.7;-0.9;0;0.000000010992
aug-cc-pVQZ;H;2.7;-1.0;0;0.000000012235
aug-cc-pVQZ;H;2.7;-1.1;0;0.000000012986
aug-cc-pVQZ;H;2.7;-1.2;0;0.000000013205
aug-cc-pVQZ;H;2.7;-1.3;0;0.000000012916
aug-cc-pVQZ;H;2.7;-1.4;0;0.000000012189
aug-cc-pVQZ;H;2.7;-1.5;0;0.000000011130
aug-cc-pVQZ;H;2.8;1.0;1;0.000000000303
aug-cc-pVQZ;H;2.8;0.9;1;0.000000000252
aug-cc-pVQZ;H;2.8;0.8;1;0.000000000208
aug-cc-pVQZ;H;2.8;0.7;1;0.000000000172
aug-cc-pVQZ;H;2.8;0.6;1;0.000000000142
aug-cc-pVQZ;H;2.8;0.5;1;0.000000000118
aug-cc-pVQZ;H;2.8;0.4;1;0.000000000099
aug-cc-pVQZ;H;2.8;0.3;1;0.000000000083
aug-cc-pVQZ;H;2.8;0.2;1;0.000000000070
aug-cc-pVQZ;H;2.8;0.1;1;0.000000000059
aug-cc-pVQZ;H;2.8;0.0;1;0.000000000050
aug-cc-pVQZ;H;2.8;0.0;0;0.000000000047
aug-cc-pVQZ;H;2.8;-0.1;0;0.000000000147
aug-cc-pVQZ;H;2.8;-0.2;0;0.000000000426
aug-cc-pVQZ;H;2.8;-0.3;0;0.000000000969
aug-cc-pVQZ;H;2.8;-0.4;0;0.000000001836
aug-cc-pVQZ;H;2.8;-0.5;0;0.000000003041
aug-cc-pVQZ;H;2.8;-0.6;0;0.000000004530
aug-cc-pVQZ;H;2.8;-0.7;0;0.000000006190
aug-cc-pVQZ;H;2.8;-0.8;0;0.000000007867
aug-cc-pVQZ;H;2.8;-0.9;0;0.000000009389
aug-cc-pVQZ;H;2.8;-1.0;0;0.000000010606
aug-cc-pVQZ;H;2.8;-1.1;0;0.000000011407
aug-cc-pVQZ;H;2.8;-1.2;0;0.000000011738
aug-cc-pVQZ;H;2.8;-1.3;0;0.000000011603
aug-cc-pVQZ;H;2.8;-1.4;0;0.000000011055
aug-cc-pVQZ;H;2.8;-1.5;0;0.000000010181
aug-cc-pVQZ;H;2.9;1.0;1;0.000000000233
aug-cc-pVQZ;H;2.9;0.9;1;0.000000000194
aug-cc-pVQZ;H;2.9;0.8;1;0.000000000161
aug-cc-pVQZ;H;2.9;0.7;1;0.000000000133
aug-cc-pVQZ;H;2.9;0.6;1;0.000000000110
aug-cc-pVQZ;H;2.9;0.5;1;0.000000000091
aug-cc-pVQZ;H;2.9;0.4;1;0.000000000076
aug-cc-pVQZ;H;2.9;0.3;1;0.000000000064
aug-cc-pVQZ;H;2.9;0.2;1;0.000000000054
aug-cc-pVQZ;H;2.9;0.1;1;0.000000000046
aug-cc-pVQZ;H;2.9;0.0;1;0.000000000038
aug-cc-pVQZ;H;2.9;0.0;0;0.000000000036
aug-cc-pVQZ;H;2.9;-0.1;0;0.000000000121
aug-cc-pVQZ;H;2.9;-0.2;0;0.000000000365
aug-cc-pVQZ;H;2.9;-0.3;0;0.000000000855
aug-cc-pVQZ;H;2.9;-0.4;0;0.000000001658
aug-cc-pVQZ;H;2.9;-0.5;0;0.000000002796
aug-cc-pVQZ;H;2.9;-0.6;0;0.000000004225
aug-cc-pVQZ;H;2.9;-0.7;0;0.000000005841
aug-cc-pVQZ;H;2.9;-0.8;0;0.000000007491
aug-cc-pVQZ;H;2.9;-0.9;0;0.000000009008
aug-cc-pVQZ;H;2.9;-1.0;0;0.000000010237
aug-cc-pVQZ;H;2.9;-1.1;0;0.000000011064
aug-cc-pVQZ;H;2.9;-1.2;0;0.000000011429
aug-cc-pVQZ;H;2.9;-1.3;0;0.000000011332
aug-cc-pVQZ;H;2.9;-1.4;0;0.000000010823
aug-cc-pVQZ;H;2.9;-1.5;0;0.000000009986
aug-cc-pVQZ;H;3.0;1.0;1;0.000000000168
aug-cc-pVQZ;H;3.0;0.9;1;0.000000000142
aug-cc-pVQZ;H;3.0;0.8;1;0.000000000118
aug-cc-pVQZ;H;3.0;0.7;1;0.000000000098
aug-cc-pVQZ;H;3.0;0.6;1;0.000000000080
aug-cc-pVQZ;H;3.0;0.5;1;0.000000000066
aug-cc-pVQZ;H;3.0;0.4;1;0.000000000054
aug-cc-pVQZ;H;3.0;0.3;1;0.000000000044
aug-cc-pVQZ;H;3.0;0.2;1;0.000000000036
aug-cc-pVQZ;H;3.0;0.1;1;0.000000000030
aug-cc-pVQZ;H;3.0;0.0;1;0.000000000024
aug-cc-pVQZ;H;3.0;0.0;0;0.000000000026
aug-cc-pVQZ;H;3.0;-0.1;0;0.000000000101
aug-cc-pVQZ;H;3.0;-0.2;0;0.000000000341
aug-cc-pVQZ;H;3.0;-0.3;0;0.000000000842
aug-cc-pVQZ;H;3.0;-0.4;0;0.000000001676
aug-cc-pVQZ;H;3.0;-0.5;0;0.000000002868
aug-cc-pVQZ;H;3.0;-0.6;0;0.000000004368
aug-cc-pVQZ;H;3.0;-0.7;0;0.000000006063
aug-cc-pVQZ;H;3.0;-0.8;0;0.000000007787
aug-cc-pVQZ;H;3.0;-0.9;0;0.000000009362
aug-cc-pVQZ;H;3.0;-1.0;0;0.000000010625
aug-cc-pVQZ;H;3.0;-1.1;0;0.000000011460
aug-cc-pVQZ;H;3.0;-1.2;0;0.000000011809
aug-cc-pVQZ;H;3.0;-1.3;0;0.000000011677
aug-cc-pVQZ;H;3.0;-1.4;0;0.000000011119
aug-cc-pVQZ;H;3.0;-1.5;0;0.000000010227
aug-cc-pVQZ;H;3.1;1.0;1;0.000000000126
aug-cc-pVQZ;H;3.1;0.9;1;0.000000000107
aug-cc-pVQZ;H;3.1;0.8;1;0.000000000090
aug-cc-pVQZ;H;3.1;0.7;1;0.000000000075
aug-cc-pVQZ;H;3.1;0.6;1;0.000000000061
aug-cc-pVQZ;H;3.1;0.5;1;0.000000000049
aug-cc-pVQZ;H;3.1;0.4;1;0.000000000039
aug-cc-pVQZ;H;3.1;0.3;1;0.000000000031
aug-cc-pVQZ;H;3.1;0.2;1;0.000000000025
aug-cc-pVQZ;H;3.1;0.1;1;0.000000000019
aug-cc-pVQZ;H;3.1;0.0;1;0.000000000015
aug-cc-pVQZ;H;3.1;0.0;0;0.000000000018
aug-cc-pVQZ;H;3.1;-0.1;0;0.000000000090
aug-cc-pVQZ;H;3.1;-0.2;0;0.000000000346
aug-cc-pVQZ;H;3.1;-0.3;0;0.000000000899
aug-cc-pVQZ;H;3.1;-0.4;0;0.000000001829
aug-cc-pVQZ;H;3.1;-0.5;0;0.000000003157
aug-cc-pVQZ;H;3.1;-0.6;0;0.000000004817
aug-cc-pVQZ;H;3.1;-0.7;0;0.000000006674
aug-cc-pVQZ;H;3.1;-0.8;0;0.000000008538
aug-cc-pVQZ;H;3.1;-0.9;0;0.000000010211
aug-cc-pVQZ;H;3.1;-1.0;0;0.000000011519
aug-cc-pVQZ;H;3.1;-1.1;0;0.000000012345
aug-cc-pVQZ;H;3.1;-1.2;0;0.000000012638
aug-cc-pVQZ;H;3.1;-1.3;0;0.000000012413
aug-cc-pVQZ;H;3.1;-1.4;0;0.000000011743
aug-cc-pVQZ;H;3.1;-1.5;0;0.000000010731
aug-cc-pVQZ;H;3.2;1.0;1;0.000000000112
aug-cc-pVQZ;H;3.2;0.9;1;0.000000000095
aug-cc-pVQZ;H;3.2;0.8;1;0.000000000080
aug-cc-pVQZ;H;3.2;0.7;1;0.000000000066
aug-cc-pVQZ;H;3.2;0.6;1;0.000000000054
aug-cc-pVQZ;H;3.2;0.5;1;0.000000000044
aug-cc-pVQZ;H;3.2;0.4;1;0.000000000035
aug-cc-pVQZ;H;3.2;0.3;1;0.000000000028
aug-cc-pVQZ;H;3.2;0.2;1;0.000000000022
aug-cc-pVQZ;H;3.2;0.1;1;0.000000000017
aug-cc-pVQZ;H;3.2;0.0;1;0.000000000013
aug-cc-pVQZ;H;3.2;0.0;0;0.000000000014
aug-cc-pVQZ;H;3.2;-0.1;0;0.000000000088
aug-cc-pVQZ;H;3.2;-0.2;0;0.000000000371
aug-cc-pVQZ;H;3.2;-0.3;0;0.000000000993
aug-cc-pVQZ;H;3.2;-0.4;0;0.000000002046
aug-cc-pVQZ;H;3.2;-0.5;0;0.000000003541
aug-cc-pVQZ;H;3.2;-0.6;0;0.000000005394
aug-cc-pVQZ;H;3.2;-0.7;0;0.000000007438
aug-cc-pVQZ;H;3.2;-0.8;0;0.000000009457
aug-cc-pVQZ;H;3.2;-0.9;0;0.000000011229
aug-cc-pVQZ;H;3.2;-1.0;0;0.000000012571
aug-cc-pVQZ;H;3.2;-1.1;0;0.000000013366
aug-cc-pVQZ;H;3.2;-1.2;0;0.000000013573
aug-cc-pVQZ;H;3.2;-1.3;0;0.000000013224
aug-cc-pVQZ;H;3.2;-1.4;0;0.000000012410
aug-cc-pVQZ;H;3.2;-1.5;0;0.000000011252
aug-cc-pVQZ;H;3.3;1.0;1;0.000000000121
aug-cc-pVQZ;H;3.3;0.9;1;0.000000000102
aug-cc-pVQZ;H;3.3;0.8;1;0.000000000084
aug-cc-pVQZ;H;3.3;0.7;1;0.000000000069
aug-cc-pVQZ;H;3.3;0.6;1;0.000000000057
aug-cc-pVQZ;H;3.3;0.5;1;0.000000000046
aug-cc-pVQZ;H;3.3;0.4;1;0.000000000038
aug-cc-pVQZ;H;3.3;0.3;1;0.000000000031
aug-cc-pVQZ;H;3.3;0.2;1;0.000000000025
aug-cc-pVQZ;H;3.3;0.1;1;0.000000000021
aug-cc-pVQZ;H;3.3;0.0;1;0.000000000017
aug-cc-pVQZ;H;3.3;0.0;0;0.000000000015
aug-cc-pVQZ;H;3.3;-0.1;0;0.000000000092
aug-cc-pVQZ;H;3.3;-0.2;0;0.000000000399
aug-cc-pVQZ;H;3.3;-0.3;0;0.000000001081
aug-cc-pVQZ;H;3.3;-0.4;0;0.000000002234
aug-cc-pVQZ;H;3.3;-0.5;0;0.000000003863
aug-cc-pVQZ;H;3.3;-0.6;0;0.000000005866
aug-cc-pVQZ;H;3.3;-0.7;0;0.000000008049
